X,Y
-6.954389613281552,0.14205723206898524
0.8103245122090202,8.480596586662951
10.685433519811838,-9.9082667568031
10.286750755234593,-8.786071033525268
-8.288152716791233,3.7803762361850826
-7.310259475955595,0.18880997253346288
-5.48220009734235,0.1828203405178871
8.051182483680893,-9.442501813094333
8.552761088184159,-9.584213561191953
0.6821117554301416,8.364497682194873
-5.794899213895849,0.4198924767908334
-1.8714301473192307,-9.38363196562729
-0.8411680958731211,-9.556900626043445
-0.9193611005568951,8.196162650530608
-0.6608786266103105,-9.558688783173517
-0.8619261313173333,-9.171018024861844
-9.174238957642464,4.561082620748518
-5.74197095239543,0.7255832925719129
-0.9050838296041219,7.619640138918278
-1.4436791871551176,-8.921072729719667
-6.751153650331605,-0.680982182243858
-7.090924944390245,-0.018589232031847883
-0.3189655396958232,7.946842306486025
-1.9971280368205933,4.650531218933977
1.1917450879206029,7.516356731089054
-7.897739848976829,8.884723393936339
-8.672242643737043,10.161271073319803
0.3025309405497484,8.055830733421557
-8.729569201506141,8.967660005273864
-1.4226767860780705,7.6796199257544355
-0.7828711270626405,5.82501129014982
-7.023070822578141,4.752770114341387
0.4674049529421898,7.454694291498865
-2.1655363667472463,-9.358293990968614
0.961651410719535,7.990877284568381
-8.003297447266679,8.654604910283172
1.3490004421327457,8.250692355492925
0.9578879301179216,8.837033253323868
-2.611222884507076,-9.704907293999806
-1.4854099225973267,5.052235891396275
-0.5196437719808951,-9.147988700240548
-2.3211494416524303,-7.886634109393406
-6.452708756701244,0.6853420882362768
-1.3999638078745322,-8.609436102231363
0.09488336802329211,7.88375531535373
0.8953790424440098,8.816771500218257
-9.334659069886188,5.010184185714938
-0.026346595214602253,-8.884393213457988
-5.276747618458536,-0.8831734428456478
9.97860550505096,-9.332389940055178
0.4392660849068091,9.484435778098653
2.305649934474604,8.46006540517973
-1.3205433917372655,5.200289303586948
0.3422780184940336,7.4775534123375165
-0.8849472024731527,5.804815456027241
-8.267597803098905,8.597881424386815
0.31968824972280513,8.634139724384724
0.6781271483680442,7.162076538416846
-7.444508769688296,9.973137157568813
-1.657686140783309,5.547031239861475
0.7460756597261551,7.881259747722604
9.177778473218726,-9.754445870548144
9.877378496058105,-9.743331363725279
1.2330560628547493,7.942679074813037
0.8096846690917473,8.721501615830926
-8.938979011674364,2.993712604619693
-1.1039178895556427,5.69114685146888
9.07267540277464,-8.406760239974789
-1.8523191062104596,5.151508064224506
-8.59770984666138,4.190988648513816
-1.6220970033641475,6.2690466147177455
-1.8731030289751496,5.157965349220494
-7.916227428593922,7.643245663413814
1.1526690606735106,8.050705872672426
-2.2320373938739406,-8.197733984720681
-7.348234115069846,8.409930394135731
-6.049023218937073,-0.3547983732512602
-0.008546211014609228,8.024829549874145
-0.9924297804514902,4.663203859452886
9.77632793931215,-8.998135430860083
-7.9075604171795,4.132672888536644
8.90402205185052,-9.570168448075998
-5.872313145151407,-0.5352731194146451
9.048688369634357,-9.649921772423086
0.9171439762690937,8.721493646678782
-7.94499822601751,4.729781985587377
-8.623361764446464,3.403916207897391
9.58983772781936,-8.342324578814651
-2.2352369125422866,-8.855082759423414
10.595767098149654,-9.645858013042076
-8.94301918126504,9.456720299297611
0.5640374548869328,7.6747885538261915
-7.984447223360007,8.202468944056239
-8.202149364813117,8.14478912696967
-7.090598078477381,-0.4429315700649464
-0.6338085789722618,-8.566598744669838
-8.385631478661836,8.219441665870983
-8.2973242930035,10.378271327424162
-2.202738899604232,-9.006103594520205
1.2959486140558647,7.760560776558947
0.2959819035684912,8.577560004047106
1.3235222452794644,8.131426892264834
-0.9577881332236269,5.122022199967164
-1.1309439169865028,5.213463268399201
9.227735550045676,-8.70408165815918
0.2529203589305555,8.020460938148352
-8.237092070871004,5.357744115773048
9.810285996211324,-9.641515273480072
-0.7128831132610697,-9.24301185660914
9.373892689460764,-8.966274290879957
-7.900476321271307,4.481537812453576
-8.851526273568346,3.754392561783318
8.851258483831085,-10.23128045453813
-1.2422145361842662,-9.084375620959511
9.113112973223457,-9.68932009154026
-5.299980877777607,2.1144933922215667
-0.5507574184772759,4.984013366150788
9.431884851256584,-8.555590573275959
0.05145527672675586,7.773717503520521
-8.420364654893351,8.664426907335642
-8.509660674346792,8.743458881880976
-6.826339497581174,0.6918264565153543
-7.403365757861676,9.688604378737352
-7.578248736365198,9.32919098195055
-1.6745757239673733,5.538885387031436
-0.5086274515732493,9.855352232360698
-8.6279814531775,5.139444890474974
-6.878572823575265,-0.786304446297411
-1.466893609397889,5.05267391063282
-1.347028126256666,5.2571964464787255
-7.942249852920351,9.014729108532068
-1.4043298872801675,5.109059112802144
2.3228541340569864,7.965512753729796
-1.3634063768007667,-8.475320850236956
-0.46192405894774224,-9.487121399120985
-1.4309490826209754,5.584457562590808
-8.621516757125153,3.960187652157425
-0.1922744449054652,8.417486370563847
-7.956504436220842,9.381111409519333
0.7660024754919997,8.187660014115828
-0.5333042327798704,5.935441811871705
-1.1289350275755365,-9.10343900805745
10.983850409509893,-9.601298936910094
-1.327215073093381,5.29712074157989
-1.7623283640119338,4.63663338683137
0.7596050384476315,8.779327184252553
9.542815506607168,-9.369353487511939
0.7440589575093732,8.348074147443807
-6.787412857047624,7.924987963549535
-8.056462624254044,8.621714706304902
-2.9404682557804707,-8.867070194811463
1.8439061066233884,8.1382154503742
8.399526272158663,-9.585018416276927
-1.9513817370608872,-9.839655330082731
-8.804938021422341,8.84063265798057
-6.174999678412806,0.5715185546026276
-8.292487439682468,3.9654759124910925
0.7582741462852345,8.332487869675678
-7.215811769940738,8.44786206254017
1.8067942421825829,7.2258453160679
-8.325836401918277,4.018616516197594
-2.026093567079795,-9.25630263953617
9.880560393825126,-10.785324478802368
-1.2691229714302463,5.664666166092801
-8.883834373699772,9.016052717806446
-8.118093896942245,8.624861431593677
-6.0888283612624265,-0.2729015008292923
1.233744809394815,7.031150866346787
-0.9905624631126486,-9.350970837972197
0.4732761025605785,8.922390641923556
9.965097177728904,-10.425375987047076
0.9708117315352698,8.691030298438115
-8.939480911285337,9.305339296637682
-7.891570414370357,9.362408438788856
0.46610594842124453,9.674179158358427
1.1023651272352664,8.88444758725965
-6.812213634120889,8.849163558952725
9.677085962804009,-9.829212868126298
-7.295827061892563,-0.49467564316050416
0.8487194568141605,9.005866250479336
-6.523566548084866,0.6454853271253562
-8.339908728584808,4.388681166866293
1.2863446455910896,9.061575126851784
-1.1441131332668113,-8.913924363717118
1.2734984032229568,8.398166565313389
-8.43674760530404,5.227891405866659
-2.427587537844152,3.956179495689912
-9.101186372789112,4.045928842996857
-0.4374893396467747,8.029981638459097
-7.984511700257733,7.501722862988987
-1.5636643972853672,5.720173225216659
-6.1763292522595545,-0.8139247354005569
0.6619676339359122,8.237605042329971
-0.9035390011630462,4.695877055759466
-1.1824120892666476,-8.637318189403167
9.594357740093532,-9.735786464233403
10.128379146902821,-10.319725772889784
10.454266341972692,-9.15656429020918
-8.226898672396985,4.438473182618492
-7.917128078601337,8.849109985791095
-6.506561281873696,0.4366351965580628
-1.6112213840901248,-9.165716020701883
1.0616682930097547,7.950285209356565
-7.772537727543051,5.586442505170546
-8.508236110393408,4.261202932854724
-6.222048956860632,-0.7425808763615763
-8.400464782824738,4.487646095545274
0.7708582426644678,8.029108291764508
9.291521240962066,-9.732003963106791
10.428831371908739,-8.769166147961233
-0.9367549027898243,-7.288788618472318
-6.458316164635375,-0.44211751266818755
-5.984071024647366,8.613353701827759
-7.206869423548429,4.268920043610537
-7.223515674203501,4.5504511324881705
-6.65229726092844,-0.530902423911501
10.125892519623994,-9.287266975899824
1.3536932583919168,8.398348339000659
-1.4229430862175203,4.74230073634375
-1.4402620198490232,-9.411495669729852
-5.34389553043431,0.3178843128876227
-8.03835160324413,4.557387641946417
-8.17027278162259,3.7831214537057147
0.37281409731484816,7.967233741719821
-1.7939354434446413,3.6259559361186815
0.4796895287482798,7.963615736124277
-1.319578768740968,5.0168813773671985
1.3179526483310648,8.399076910049434
-1.0467337500227494,5.061787553571625
-6.201210024011216,0.715869477412403
-1.5002206664911817,5.463369868360803
-1.0988551665761586,5.177023531453204
9.584254329674632,-8.609835720730354
-8.726343117927751,9.19968767069702
-5.182721546633971,-0.017187959990739937
-7.146022391833629,3.0407209998532077
9.96396082003536,-9.833889484518826
0.6177323140656578,7.66752353977955
-1.7100529606871344,-8.559826700179595
-6.530317000214058,0.47934935654613453
-1.6133537369645188,-8.140595688182119
1.502753257444719,7.63966490450264
9.748127487927675,-10.030167627428273
-1.2692474537035083,-9.351296450994194
9.961389732784733,-8.622742558123973
-5.775715721305174,-0.6083523604217058
-7.475699894361922,7.963566604619591
-8.11290830308677,4.525563680708749
0.0953053990315289,6.4060971163116935
-1.7199976329783107,4.665974455347728
-1.414842719820747,-8.755403249651042
-8.463576349227472,8.315828860105494
0.7667396370527917,9.03065134334398
-1.8906564864477002,5.3343500384325
0.018947915180014818,7.9731074393355925
10.28207205492007,-8.402141685214294
-8.066025728587622,7.882933385664405
-8.538867029534876,4.866804800618839
-1.3125477769266205,4.594331849547126
-6.743352303134208,0.4894321709255315
-8.884969866098501,9.033496326839312
-7.110319910868016,-0.8396039802768159
-1.616625260017003,4.435690349306967
-8.427826846360954,9.478749140157877
-8.405869197819257,5.384685001411265
-0.8623940478812511,3.9880114304613734
9.377189899784677,-8.786090135413989
-1.3539136481531462,5.17041598307603
-5.920954914355797,-0.5143695931432862
-8.013297104809055,3.8961631451090843
-7.196014178973375,4.571310460637734
-1.3958435945911476,-8.526628422772829
0.07210711045792614,7.624324092483128
-9.512440661744648,4.9830656545724175
9.430039652988183,-9.302387941738976
-1.5240965063353837,-9.698015599111159
0.320217815898971,8.831494338110453
0.8093323078908597,8.888132983758274
-1.109055014346531,-10.463069682007294
-0.3625837907950714,8.512197600608783
-0.5436582250896321,4.8866488613613335
-1.6151106451613546,-9.22710194842603
-0.004771023780801187,9.109922582458447
-7.899700498394542,5.4721542128538445
-8.814017684206323,4.808022154069672
-0.030708473170283357,7.9586906718701105
0.17929768734023072,8.149759065082073
1.0969040625601385,9.430526152878214
-6.647171611364003,0.2766488765185798
1.0519633525778018,7.0928931932564145
-8.736636446190818,8.996151116529152
-5.19621571526796,-0.1834914054667609
-0.3516973519497465,8.251309431070782
-2.117568332429065,5.593481463416656
-7.114556753553828,0.6770124635356796
-1.1953881319863178,4.5834027189734545
-1.6096998079369276,5.396586012118161
-8.075543061843485,3.599367863099513
-2.0962542072672052,5.641503139425153
-1.2729112054155105,5.84934158206756
-0.41874071728217943,8.451610468692891
-8.054963462420485,3.949563026804165
1.6772445713458066,8.170089496460323
-8.57594664324322,8.52229131493249
1.9597941548762747,7.887298395727147
-7.054121597821876,-0.9410070003793973
-8.742204404618104,10.55966253777686
-0.7063638144510387,5.67706110992792
-8.09055549810716,4.4978092863843315
-8.711971306835,4.794465725267242
-1.3392695538977284,5.774118067082779
-7.690502570930941,8.97963008623523
9.601293351004257,-8.815315128988725
0.568952184139668,8.670124146809693
-1.9369246800239055,-9.949341122232745
-0.5688722886537764,4.959042749728945
-7.099184667086099,9.538682535521582
2.1126165756157143,8.017546488291224
-7.291091343318821,7.95736940359766
0.8266930360014902,9.004223199302409
-0.6551528103736297,8.502203900375722
0.4597138136397314,9.113168083949434
-5.576825176540935,-0.347114142557961
-8.300326159201887,3.62098471967254
-8.437589627268233,9.233839509624735
1.5762328735859183,8.85215337503148
-8.904866506052592,8.815487824664894
8.85257558947251,-9.41554153052326
-0.7626584907718098,8.028255741442564
-1.1821595052724632,-9.582434738543581
1.4181928871628626,9.004301279349798
-8.760595902771616,4.792034923007973
-1.26642833705346,-9.967049878327478
-7.951246462331735,9.516629364471136
9.271058065536266,-8.923862904247057
-5.328349221266614,1.0260114214366773
-1.2100272880002088,4.450962587281001
-7.036603984312615,3.381281646258876
-8.380405178991214,8.885962225590651
8.891309819937899,-9.64315953918857
-7.397499025176843,4.329748754927283
-0.41891645366770836,8.388557156646563
0.6065700643026635,9.635870106298604
-7.930344693479883,4.433165108324545
-0.10742269398271653,9.281006416088989
1.2894355870215026,8.035672714955332
1.2964658195553576,7.651974839623002
0.3908801043278648,9.22668795286727
-6.390810642561255,-0.1162345750632133
-8.11407621995417,8.43239375730739
-1.6956700547999561,5.250712732617652
10.41133087129647,-9.30388453617724
-5.558528681563487,-0.494167314446994
-1.7433968811772635,5.5753074228833315
